,Label,Id,Degree,modularity_class,betweenesscentrality,Qid
326530,"Ишаев, Виктор Иванович",326530,3,4,2087.9942105456785,Q43331
330037,Начальник Чукотки,330037,2,5,5556.0,Q4315165
332822,"Смирнитский, Валентин Георгиевич",332822,3,16,22769.765917849792,Q3553607
334521,"Аджубей, Алексей Иванович",334521,2,16,17137.143796826527,Q329454
339488,Меч-рыба,339488,3,23,3706.0,Q164327
339695,Тот самый Мюнхгаузен,339695,3,15,323.4173222952154,Q4461443
342074,"Гвоздикова, Наталья Фёдоровна",342074,1,12,0.0,Q4134556
342121,"Станкевич, Сергей Борисович",342121,1,11,0.0,Q4439450
342932,Мохаве (пустыня),342932,6,2,65983.58106724719,Q184355
344714,"Стайлз, Джулия",344714,2,15,1854.0000000000002,Q210120
346682,"Крючкова, Светлана Николаевна",346682,6,5,78330.4705666313,Q13218064
347634,Сквоттинг,347634,2,2,0.0,Q44854
348497,"Серов, Иван Александрович",348497,2,15,1854.0,Q464719
348509,"Андрейченко, Наталья Эдуардовна",348509,8,5,62946.10594334874,Q449925
349898,Знакомство с Факерами,349898,1,7,0.0,Q740489
350275,"Жиров, Василий Валерьевич",350275,8,6,2240.321497451923,Q729610
350797,Дюна (группа),350797,3,16,242.14093129093112,Q4172257
353721,Белые колготки,353721,1,8,0.0,Q4083021
354886,АИ-20М,354886,4,8,3.720003036179507,Q16532164
361467,"Пушкаш, Ференц",361467,8,13,5791.069480140742,Q482931
362491,"Авангард (футбольный клуб, Курск)",362491,10,9,1293.9779612566565,Q791604
362972,Мелодия (фирма),362972,7,14,25293.714912915093,Q1636655
365538,"Веденеева, Татьяна Вениаминовна",365538,1,5,0.0,Q3981454
365777,"Товстоногов, Георгий Александрович",365777,3,15,4491.358690480253,Q862244
365894,Австралия (фильм),365894,1,7,0.0,Q275180
367754,Ил-28,367754,18,8,60488.66591086344,Q652911
367790,"Илюхин, Виктор Иванович",367790,2,25,1854.0000000000002,Q1971710
368749,Атлетик Бильбао,368749,10,13,10056.99370638253,Q8687
370814,Боно,370814,2,16,1854.0,Q834621
371237,"Клоуз, Гленн",371237,6,19,20311.0,Q372311
372064,"Кенигсон, Владимир Владимирович",372064,4,16,8447.65192397502,Q4219377
372097,"Ларионов, Всеволод Дмитриевич",372097,5,15,14480.39780406493,Q2379973
372540,"Эванс, Эллис Хамфри",372540,2,14,0.0,Q1388537
372584,Братья Кличко,372584,14,6,190.78957940612045,Q15056654
374617,Македония (область),374617,3,25,836.546640494008,Q103251
374627,Система радиолокационного опознавания,374627,2,8,9250.0,Q1063245
374692,"Шаргунов, Сергей Александрович",374692,3,11,13101.59492270465,Q2272536
375467,"Катышев, Алексей Юрьевич",375467,2,12,617.3333333333161,Q4217556
376292,"Ди Стефано, Альфредо",376292,10,13,21536.317663735124,Q164546
377843,Нокаут,377843,13,6,80920.59727107007,Q668642
377850,Нокдаун,377850,9,6,1504.9408262755321,Q1972673
378115,Колумбус (Огайо),378115,2,13,60050.4521509242,Q16567
379914,"Дежа вю (фильм, 1989)",379914,2,10,1854.0,Q1972779
380159,День Интернета,380159,1,20,0.0,Q3394418
381303,Алёнушка (картина),381303,2,24,1853.9999999999998,Q4063783
381633,Бинтуронг,381633,1,10,0.0,Q213141
382140,Витязь на распутье,382140,1,24,0.0,Q4112530
382395,"Алешковский, Юз",382395,1,3,0.0,Q4062196
382425,Шираз,382425,4,25,17460.0,Q6397066
385093,Солнцеворот (значения),385093,2,3,1854.0,Q4427899
385900,"Раскова, Марина Михайловна",385900,3,16,0.0,Q49463
386113,Котельный,386113,2,8,0.0,Q648391
386660,Маша и Медведи,386660,1,1,0.0,Q4286066
387278,Хузестан,387278,3,25,29424.0,Q241119
387579,"АЕК (футбольный клуб, Афины)",387579,8,18,4055.1508532836297,Q201584
387685,"Стингрей, Джоанна",387685,3,3,0.0,Q392720
388416,БИОС-3,388416,6,14,0.0,Q864735
390955,"Деббуз, Жамель",390955,2,15,3706.0,Q312661
391290,"Клюге, Гюнтер фон",391290,3,12,34059.32088170947,Q57141
391882,"Роллинз, Генри",391882,1,23,0.0,Q318509
393582,Монца,393582,2,22,6496.211774927052,Q6252
394257,Всемирный боксёрский совет,394257,44,6,39690.47124423809,Q724450
394717,"Менглет, Георгий Павлович",394717,2,16,1854.0,Q4290346
395019,Вера (имя),395019,2,20,0.0,Q25999849
395746,"Парфёнов, Дмитрий Владимирович",395746,3,18,2121.9308844980715,Q1972844
395753,"Гузеева, Лариса Андреевна",395753,3,3,4036.9373417344414,Q4151703
399028,Патрульные катера проекта 12150,399028,2,8,0.0,Q4347086
399855,"Хиггинс, Джон",399855,3,27,0.0,Q295376
399881,"Калу, Саломон",399881,3,13,0.0,Q180462
400013,Волгарь (футбольный клуб),400013,10,9,5427.393931754927,Q2299795
400741,"Мэнселл, Найджел",400741,3,22,122.2428257754503,Q10501
400787,"Алдонин, Евгений Валерьевич",400787,3,1,6.663492063492062,Q552732
400831,"Гусев, Ролан Александрович",400831,3,1,1030.9503678748965,Q561553
401476,Профессиональный бокс,401476,41,6,19565.850977221024,Q2631720
405175,"Корнеев, Игорь Владимирович",405175,4,1,3826.786721532404,Q509505
423529,"Московский государственный университет экономики, статистики и информатики",423529,2,4,692.8197603196428,Q4304111
429844,Точка (тактический ракетный комплекс),429844,2,8,0.0,Q495035
432931,"Брынцалов, Владимир Алексеевич",432931,1,10,0.0,Q4097380
440230,"Ханаева, Евгения Никандровна",440230,2,5,1854.0,Q4495381
447229,Шапиро,447229,2,0,1854.0,Q221424
450772,План «Дропшот»,450772,1,8,0.0,Q2026067
454165,Кругосветное путешествие,454165,3,5,3706.0,Q1135885
454823,"Константинов, Пётр Александрович",454823,1,11,0.0,Q4231370
454890,Чечено-Ингушская Автономная Советская Социалистическая Республика,454890,9,4,94430.99906283215,Q1148929
455606,"Бреслин, Эбигейл",455606,1,7,0.0,Q201418
456433,Золотая лань,456433,2,5,0.0,Q546198
457373,Энергия (альбом),457373,13,3,7.933333333333334,Q4531946
458248,Х-35,458248,7,8,8156.288405772051,Q630690
463530,Парламентская ассамблея Совета Европы,463530,3,25,3707.0000000000005,Q939743
471998,Эму,471998,1,10,0.0,Q93208
476230,"Демич, Юрий Александрович",476230,3,15,4594.168232509373,Q4157598
478230,"Динамо (футбольный клуб, Барнаул)",478230,5,9,840.0096894508152,Q1269080
480261,"Макинрой, Джон",480261,2,7,205944.56992236222,Q16474
480279,"Джилардино, Альберто",480279,1,18,0.0,Q182451
481238,Габи,481238,2,13,290.80673115726245,Q358688
495327,"Нефтехимик (футбольный клуб, Нижнекамск)",495327,6,9,247.68592632848578,Q156709
503576,Европейская комиссия,503576,3,26,7408.000000000001,Q8880
503588,"Рахимов, Рашид Маматкулович",503588,5,18,1100.455630711684,Q698344
511395,"Нагурский, Ян Иосифович",511395,1,2,0.0,Q612796
512567,Киноринхи,512567,6,10,3121.0158730160315,Q5182
512749,"Леонидов, Максим Леонидович",512749,3,0,5558.0,Q4258792
521252,Франкофония (организация),521252,3,25,25579.904809258587,Q134102
527832,2-Асса-2,527832,1,16,0.0,Q4029764
527967,Огонь по своим,527967,2,8,7404.0,Q1303061
529550,Мерседес (значения),529550,1,22,0.0,Q225396
530051,Часы Судного дня,530051,1,4,0.0,Q237488
532073,"Фрейндлих, Бруно Артурович",532073,2,12,33193.51352082634,Q442973
532932,Печки-лавочки,532932,1,5,0.0,Q2141856
533577,Автоботы,533577,5,5,0.6666666666666666,Q126351
533972,"Гаджибеков, Узеир Абдул-Гусейн оглы",533972,4,11,9497.281235761358,Q317397
534671,"Куркова, Каролина",534671,1,23,0.0,Q152461
535139,Чужой,535139,1,23,0.0,Q21501594
535169,Зловещие мертвецы,535169,3,23,0.0,Q921605
542508,"Хюнтелар, Клас-Ян",542508,7,18,30147.785123371013,Q26069
542856,Аугсбургский религиозный мир,542856,4,20,1854.0,Q154577
543254,"Штиль, Георгий Антонович",543254,3,15,8460.805230204229,Q4526867
543372,Небесный тихоход,543372,2,14,1854.0,Q4315518
543931,"Хэкмен, Джин",543931,5,15,42072.90558479128,Q150943
545498,"Раванелли, Фабрицио",545498,2,18,2053.5734701258,Q299493
545634,"Леммон, Джек",545634,7,5,57095.3524167336,Q94123
547144,"Григорьев, Константин Константинович",547144,1,12,0.0,Q4149301
550696,Чёрная метка (альбом),550696,11,3,0.1,Q4518661
550911,Сахалин (футбольный клуб),550911,9,9,10856.853760428874,Q2631868
550971,Арсенал-Киев,550971,6,18,5449.577929311348,Q44295
551573,Ворскла (футбольный клуб),551573,6,18,1383.6534804503299,Q274762
551822,"Подгородецкий, Пётр Иванович",551822,2,14,5556.0,Q4367407
552701,Опасный возраст (фильм),552701,3,15,4225.054707864729,Q4335149
553156,"Абдулатипов, Рамазан Гаджимурадович",553156,1,4,0.0,Q3813416
553207,"Денисов, Игорь Владимирович",553207,7,1,28585.392945081414,Q188921
553325,Эльблонг,553325,1,8,0.0,Q104712
553871,Происхождение мира (картина),553871,9,2,7093.77837395959,Q334138
553900,Разные судьбы,553900,5,12,39896.34321254253,Q4388698
554423,"Гусин, Андрей Леонидович",554423,4,18,179.88799358593442,Q551630
559785,Феодор II (патриарх Александрийский),559785,1,25,0.0,Q64048
563722,Международная боксёрская федерация,563722,43,6,13320.500395491514,Q742944
564369,"Кристофферсон, Крис",564369,3,0,19098.962395601022,Q208681
567446,Данни,567446,5,18,43680.05258545533,Q310817
569464,Зинсхайм,569464,1,18,0.0,Q14950
573766,Кубок Англии по футболу,573766,10,13,10684.443945114534,Q11151
576988,"Камбурова, Елена Антоновна",576988,4,14,9258.0,Q4210804
577768,"Квинихидзе, Леонид Александрович",577768,5,5,16776.056761807526,Q4218671
578897,"Солярис (фильм, 2002)",578897,4,23,12253.1699231706,Q673195
579417,Грогги,579417,4,6,388.9555334135509,Q16639996
584145,"Сиднев, Виктор Владимирович",584145,3,1,926.0,Q4418767
586257,Альфа Таури (команда «Формулы-1»),586257,12,22,48330.16148210981,Q141818
586880,"Беланов, Игорь Иванович",586880,5,13,14513.1735610888,Q311410
586882,Первое свидание (фильм),586882,2,0,1854.0,Q4349235
587183,"Гризодубова, Валентина Степановна",587183,3,16,0.0,Q453829
589865,Живёт такой парень,589865,3,5,9256.0,Q3540877
591041,Нупедия,591041,1,6,0.0,Q17458
595778,"Чуров, Владимир Евгеньевич",595778,2,10,5556.0,Q940665
595876,Украинцы в Канаде,595876,3,10,621.7455221249339,Q1976298
596192,"Рахман, Хасим",596192,11,6,6208.792564167164,Q503972
596563,Самая обаятельная и привлекательная,596563,1,5,0.0,Q4406483
596601,"Росберг, Нико",596601,11,22,77.7679005294907,Q75820
596709,Сантьяго Бернабеу (стадион),596709,3,13,2073.4992021037056,Q164027
599181,"Индзаги, Филиппо",599181,6,13,1284.011902829208,Q126503
599484,"Анелька, Николя",599484,2,18,457.63678699401066,Q1939
602651,Эспаньол,602651,9,1,12447.470441870246,Q8780
603603,"Адебайор, Эммануэль",603603,1,13,0.0,Q386876
605168,"Малежик, Вячеслав Ефимович",605168,4,14,1855.0,Q4277625
605837,Родолфо,605837,4,18,3869.955303268305,Q1455648
606204,Одиноким предоставляется общежитие,606204,1,11,0.0,Q4331576
607365,"Чигринский, Дмитрий Анатольевич",607365,5,18,310.6204308451551,Q298140
608836,"Воронин, Андрей Викторович",608836,3,18,0.0,Q215425
608995,Всемирная боксёрская ассоциация,608995,54,6,100404.07780785476,Q725676
610275,Тайное окно,610275,1,5,0.0,Q472165
611673,Турецкая баня (картина),611673,2,2,0.0,Q2027662
612694,"Шешуков, Александр Сергеевич",612694,2,9,213.2269844806609,Q2411437
615614,"Крупнов, Анатолий Германович",615614,4,3,60218.52890885321,Q1976514
620156,"Прудников, Александр Александрович",620156,8,21,0.0,Q1372775
620178,"Чагаев, Руслан Шамилович",620178,14,6,1899.2979723800145,Q559172
620911,Чемпионат Европы по футболу 2006 (юноши до 17 лет),620911,9,21,948.9384287975829,Q1190685
620917,"Тихонов, Александр Иванович",620917,2,17,22560.593934777793,Q504748
621621,Рафаэль (Черепашки-ниндзя),621621,7,7,979.2713744588519,Q2078291
623215,"Ревякин, Дмитрий Александрович",623215,5,3,172.83753830710378,Q4391876
624289,Сплинтер,624289,6,7,367.0797535797777,Q2082114
624386,Шреддер (Черепашки-ниндзя),624386,6,7,367.0797535797777,Q252662
624680,10 причин моей ненависти (фильм),624680,1,15,0.0,Q169082
626394,"Ардженто, Азия",626394,1,23,0.0,Q232052
626454,"Губник, Роман",626454,5,18,63.59828391486542,Q313952
629807,Инсургенты,629807,1,20,0.0,Q1323212
631174,Луки-Энергия,631174,7,9,2079.3104042487644,Q4268838
631955,Бук-М1-2,631955,6,8,8961.206497251602,Q2204727
632770,Русский коллаборационизм во Второй мировой войне,632770,7,12,5004.586072621864,Q1978072
633296,Вариант «Омега»,633296,3,16,5558.0,Q4103812
633461,"Чистилище (фильм, 1997)",633461,3,8,5558.0,Q4516413
635540,"Хаттон, Рикки",635540,13,6,210122.73821164394,Q116516
638609,Мерседес (команда «Формулы-1»),638609,15,22,2976.6363925033907,Q172721
639682,Эллен Рипли,639682,2,23,0.0,Q988925
640330,"Леваневский, Сигизмунд Александрович",640330,1,16,0.0,Q1333099
640643,Red Bull GmbH,640643,3,18,50061.97587631037,Q698639
641565,"Ибрагимов, Султан-Ахмед Магомедсалихович",641565,14,6,7002.381012492531,Q534393
642064,Донбасс Арена,642064,2,18,1854.0,Q180479
642224,"Бахтов, Денис Владимирович",642224,5,6,0.4324915824915825,Q4079957
642735,"Хаапасало, Вилле",642735,3,14,4887.347855656246,Q397682
643749,"Пирог, Дмитрий Юрьевич",643749,6,6,2715.0836322074906,Q1232545
643822,Позови меня в даль светлую (фильм),643822,1,5,0.0,Q4368912
648769,"Пакьяо, Мэнни",648769,12,6,671.0198661361703,Q486359
649054,"Филипчук, Михаил Юрьевич",649054,1,5,0.0,Q4484179
649478,"Бриггс, Шэннон",649478,10,6,96077.19998929478,Q706988
649517,"Бёрд, Крис",649517,11,6,45.745185345582115,Q963043
650582,Человек-факел,650582,5,19,1522.4092510731468,Q584585
651973,Марко Хук,651973,7,6,20.899054038339877,Q61326
652686,"Озеров, Юрий Николаевич",652686,4,12,6126.927209254232,Q655494
652826,"Вовк, Ангелина Михайловна",652826,2,5,1854.0,Q4113872
655058,"Родзаевский, Константин Владимирович",655058,6,12,0.6000000000000001,Q765230
656734,"Туа, Дэвид",656734,9,6,20.567178289260937,Q708558
657209,"Славия (футбольный клуб, Прага)",657209,12,18,35585.74611847043,Q194393
657225,Чемпионат Чехии по футболу,657225,10,18,9247.867870918115,Q217016
660212,Яблонец (футбольный клуб),660212,4,18,70.85319332321488,Q425599
661132,"Призрак Оперы (фильм, 2004)",661132,1,2,0.0,Q276407
661224,"Луис, Джо",661224,15,6,212782.96544747963,Q273206
664042,"Холмс, Ларри",664042,10,6,4634.478978755524,Q370932
665143,Куда приводят мечты,665143,5,23,0.0,Q839434
665669,"Айронсайд, Майкл",665669,1,23,0.0,Q344973
666884,"Котто, Мигель Анхель",666884,8,6,2.161557192807193,Q543778
677180,Премия «Оскар» за лучший анимационный полнометражный фильм,677180,5,7,11869.651947375074,Q106800
681147,"Сандерс, Корри",681147,11,6,89.52336159182465,Q726333
682910,Ахваз,682910,3,25,15606.0,Q170366
684175,Стадион имени Эдуарда Стрельцова,684175,1,13,0.0,Q1287840
685484,Синяя птица (пьеса),685484,4,11,31694.11799215826,Q1367544
685579,"Виктория (футбольный клуб, Пльзень)",685579,14,18,8194.834797201396,Q206838
690266,"Фантастическая четвёрка (фильм, 2005)",690266,7,19,27063.88098687052,Q224130
695914,"Бондарчук, Елена Сергеевна",695914,4,16,6787.512021215113,Q4093264
699828,Объект 279,699828,4,8,7.331111372287841,Q1979446
700396,"Карабах (футбольный клуб, Агдам)",700396,11,18,5000.914530703752,Q723476
700827,"Павлова, Надежда Васильевна",700827,2,12,1854.0,Q2396128
701913,Международный Зелёный Крест,701913,6,14,0.0,Q688929
704031,Ту-128,704031,4,8,2551.379732162107,Q616409
704077,"Оуэнс, Джесси",704077,1,12,0.0,Q52651
706431,"Меркурьев, Пётр Васильевич",706431,3,11,1854.0,Q4291041
706456,Семь стариков и одна девушка,706456,4,16,15020.359884772219,Q4415673
707568,"Солдат (фильм, 1998)",707568,3,23,7323.909774081484,Q1138936
708290,"Ротенберг, Борис Борисович",708290,6,18,67939.82808166782,Q2635589
708504,Солнечная электростанция,708504,1,2,0.0,Q1003207
711658,Хитмэн,711658,1,19,0.0,Q691916
712127,Пассажирский самолёт,712127,16,8,2426.324886775668,Q210932
712576,"Сафонов, Всеволод Дмитриевич",712576,2,0,7638.768371016739,Q4409271
712653,Телефильм,712653,7,15,69945.740656387,Q506240
713783,"Стриж, Ксения",713783,1,1,0.0,Q4443956
714213,Вулканы Камчатки,714213,6,10,30759.15396825441,Q1071674
717831,Отряд Трубачёва сражается,717831,2,15,0.0,Q4340096
719261,ФИА Формула-2,719261,14,22,13416.641541778934,Q29383721
722436,Сверстницы,722436,3,0,10706.853474638621,Q4410189
722983,Новые приключения неуловимых,722983,7,0,7399.5,Q1982098
724624,День Петра и Февронии,724624,1,14,0.0,Q4158133
724627,"Киндинов, Евгений Арсеньевич",724627,1,12,0.0,Q4220776
729116,Мэдисон-сквер-гарден,729116,13,6,114762.67066764594,Q186125
732328,В ловушке времени,732328,1,0,0.0,Q1703608
732825,Солнцеворот (альбом «Алисы»),732825,12,3,3706.1000000000004,Q4427895
734988,Чертаново (футбольный клуб),734988,3,9,0.0,Q2457917
735666,2С23,735666,5,8,25781.331111372285,Q4030627
737157,Десна (футбольный клуб),737157,1,18,0.0,Q1980760
738042,"Мазепин, Дмитрий Аркадьевич",738042,1,22,0.0,Q4274499
738101,"Пятов, Андрей Валерьевич",738101,8,18,711.3026493627176,Q215297
738286,"Шуст, Богдан Романович",738286,7,18,1856.1729989102485,Q458307
739235,Солнцеворот (альбом «Гражданской обороны»),739235,1,3,0.0,Q4427898
741168,Православные праздники,741168,4,20,3706.0,Q12168697
742210,"Рыжов, Иван Петрович",742210,3,5,3707.0,Q4401835
742775,Блэйд 2,742775,3,23,28217.216486565234,Q159638
743695,"Помазан, Евгений Валерьевич",743695,10,21,12137.005400845159,Q1372271
743876,"Свиридова, Алёна Валентиновна",743876,2,3,1435.3010814574814,Q4410812
744735,Шабаш (альбом),744735,13,3,7.933333333333334,Q4519094
745605,"Суханкина, Маргарита Анатольевна",745605,5,14,7407.0,Q4446869
745968,"Копенгаген (футбольный клуб, 1992)",745968,17,18,45049.652733936025,Q188430
746084,Театральная площадь (Москва),746084,3,5,5558.0,Q1633670
747485,Всемирная боксёрская организация,747485,43,6,27161.33605778386,Q830940
747976,"Хиффернан, Джоанна",747976,6,2,954.968009734114,Q457483
747998,Святая София,747998,1,20,0.0,Q541998
749530,"Эвра, Патрис",749530,7,18,29175.729229492033,Q1916
751094,"Мамаев, Павел Константинович",751094,1,13,0.0,Q1332571
752330,"Рапид (футбольный клуб, Вена)",752330,7,18,2344.900821641371,Q131215
753341,Ил-112,753341,13,8,331.99538515862747,Q1982240
753422,Веллитон,753422,2,1,666.1196955119428,Q458691
756146,"Редникова, Екатерина Валерьевна",756146,3,5,5558.0,Q2644291
756939,"Бирман, Серафима Германовна",756939,2,11,18450.0,Q3479106
759933,"Толстой, Пётр Олегович",759933,4,11,29489.89631721056,Q4459965
760359,"Макарова, Тамара Фёдоровна",760359,2,12,1854.0,Q845854
760437,Lockheed P-3 Orion,760437,2,8,0.0,Q155490
760776,Письмо десяти академиков,760776,1,25,0.0,Q4363783
761203,Германо-американский союз,761203,3,12,3706.0,Q468158
763843,"Ред Булл (футбольный клуб, Зальцбург)",763843,14,18,100076.46550391304,Q994811
766952,Эффективная площадь рассеяния,766952,2,8,302.4105763015316,Q560430
768852,"Ионов, Алексей Сергеевич",768852,3,18,4013.259851784687,Q2310004
769629,"Лебзяк, Александр Борисович",769629,4,6,585.9735204623695,Q620521
771770,Серноводский район,771770,4,4,0.0,Q856394
773382,"Видука, Марк",773382,1,13,0.0,Q239513
777716,Сокровище нации,777716,1,16,0.0,Q309366
783406,"Комолов, Антон Игоревич",783406,4,14,51889.634454943836,Q4229972
786073,"Вонсяцкий, Анастасий Андреевич",786073,7,12,17410.080461157355,Q487028
788557,С-300ВМ,788557,5,8,0.25,Q1984243
788708,"Скобцева, Ирина Константиновна",788708,6,16,115719.64141381269,Q917581
788774,"Ледяхов, Игорь Анатольевич",788774,5,9,10401.477331893695,Q458493
795064,"Аманова, Светлана Геннадьевна",795064,1,0,0.0,Q4063944
795768,"Михайлов, Александр Александрович (актёр, 1922)",795768,2,16,3706.0,Q4297286
797844,Всемирный день моря,797844,6,14,0.0,Q4127384
797900,"Бут, Владимир Владимирович",797900,1,9,0.0,Q941320
800232,Книга пророка Иезекииля,800232,2,2,19666.29655031969,Q178390
802780,"Карякин, Сергей Александрович",802780,2,4,6043.121592894524,Q217198
805541,Приход национал-социалистов к власти,805541,1,4,0.0,Q328271
807483,"Барта, Джастин",807483,3,16,3707.0,Q110379
809226,"Таланкин, Игорь Васильевич",809226,2,16,3706.0,Q962900
815997,"Рыжаков, Валерий Николаевич",815997,3,0,19491.248590522344,Q4401735
816593,Лысуха,816593,1,8,0.0,Q25376
817896,"Малиновская, Маша",817896,3,1,95217.59495970045,Q4277930
820244,Республика ШКИД,820244,1,3,0.0,Q4393604
821130,"Тетюхин, Сергей Юрьевич",821130,6,17,23219.62240177858,Q735840
821181,Однажды двадцать лет спустя,821181,1,14,0.0,Q4331664
823915,"Уорд, Андре",823915,17,6,3362.056633437159,Q493263
830135,Республика ШКИД (фильм),830135,2,3,1854.0,Q4393606
863912,"Сошальский, Владимир Борисович",863912,1,16,0.0,Q4430400
865371,"Козловский, Иван Семёнович",865371,2,11,6759.067878713282,Q1397423
865659,Российская фашистская партия,865659,6,12,0.6000000000000001,Q526346
866737,"Легкоступова, Валентина Валерьевна",866737,2,14,3483.963781642396,Q4256992
867320,"Шевченков, Алексей Владимирович",867320,5,15,15075.713950320853,Q4522182
868891,Такси 2,868891,4,19,1852.5,Q756572
869758,Животворящий Крест,869758,3,20,12014.5,Q380356
870590,Николаевский инцидент,870590,2,2,0.0,Q700134
873064,Имперские сословия,873064,1,20,0.0,Q1507115
873429,Столкновение с бездной,873429,3,23,3707.0,Q49498
873610,"Скоулз, Пол",873610,1,18,0.0,Q45613
879723,"12 разгневанных мужчин (фильм, 1997)",879723,1,5,0.0,Q386042
880062,Ил-38,880062,19,8,3966.6307376944164,Q163838
880835,Такси 3,880835,4,19,1852.5,Q277648
882543,"Андреев, Владимир Алексеевич",882543,3,12,7407.0,Q4065454
882837,"Папен, Жан-Пьер",882837,2,18,5680.336778204333,Q13494
890695,"Любимов, Александр Михайлович (журналист)",890695,2,0,0.0,Q4271491
891837,"Леньков, Александр Сергеевич",891837,5,5,14863.762448195435,Q4258686
892516,"Вайнер, Аркадий Александрович",892516,4,15,0.0,Q725933
892520,"Вайнер, Георгий Александрович",892520,4,15,0.0,Q1400917
892881,День выборов (фильм),892881,2,14,3706.0,Q4158192
893552,"Коляда, Николай Владимирович",893552,1,0,0.0,Q4229067
894826,Чемпионат мира по баскетболу,894826,6,17,125811.6853591994,Q26001
895770,Чемпионат мира по баскетболу среди женщин,895770,3,17,1854.0,Q684138
896479,Чемпионат мира по волейболу среди женщин,896479,5,17,17517.65710474974,Q2468836
896517,Школа-студия МХАТ,896517,12,16,66120.64817678419,Q3577654
899413,Кавказский заповедник,899413,6,10,19895.15396825396,Q1551511
901352,Выше Радуги,901352,2,14,0.0,Q4129960
901765,Чемпионат Турции по футболу,901765,9,18,4766.971549120124,Q485568
907883,Цвета богослужебных облачений,907883,4,20,31.5,Q4503408
908540,"Поляков, Дмитрий Фёдорович",908540,1,4,0.0,Q572146
909413,"Захаров, Сергей Георгиевич",909413,2,5,0.0,Q3329763
909504,"Делимханов, Адам Султанович",909504,1,4,0.0,Q351025
912266,"Лихачёв, Василий Николаевич",912266,1,10,0.0,Q4264140
914149,"Янковский, Игорь Ростиславович",914149,1,12,0.0,Q4538135
914444,Небесные ласточки,914444,3,5,293.644510257358,Q4315515
914769,"Дарабонт, Фрэнк",914769,2,7,4131.903070175439,Q295445
914775,"Широков, Роман Николаевич",914775,8,1,7744.829218191403,Q206607
915064,Тихоокеанское вулканическое огненное кольцо,915064,5,10,70925.25396825398,Q18783
916043,Турбовинтовой двигатель,916043,7,8,69.2216117216116,Q309027
919621,"Цветаева, Анастасия Геннадьевна",919621,1,12,0.0,Q4503412
920581,Святая Анна,920581,1,20,0.0,Q164294
922434,"Дербенёв, Леонид Петрович",922434,6,14,31382.4207759346,Q645139
924252,"Чурикова, Яна Алексеевна",924252,3,14,1854.0,Q2992591
924261,Белый носорог,924261,1,10,0.0,Q159918
930204,"Кэмпбелл, Брюс",930204,4,23,11341.516109635555,Q309932
931648,Кардифф Сити,931648,5,13,402.7836587859818,Q18662
931674,Белая эмиграция,931674,10,12,115031.89146748486,Q152538
934856,"Резников, Виктор Михайлович",934856,5,14,5636.14595276537,Q4392454
935130,Брянск (аэропорт),935130,1,15,0.0,Q1771329
939736,Сент-Этьен (футбольный клуб),939736,3,13,2776.061234589276,Q19521
940781,"Гулькина, Наталия Валерьевна",940781,1,14,0.0,Q4151894
942113,Архитектура Византии,942113,2,20,45750.0,Q47591
942908,Тройки НКВД,942908,3,0,108999.22646415856,Q1514649
943061,Рифская война,943061,1,4,0.0,Q766437
943686,"Рамирес Санчес, Ильич",943686,1,2,0.0,Q222831
948972,Дерби Каунти,948972,6,13,4240.694782485747,Q19470
949260,Подводные лодки проекта 877 «Палтус»,949260,1,8,0.0,Q55520
949676,"Толстая, Фёкла",949676,2,11,27091.882639992822,Q4459860
950204,ПАОК (футбольный клуб),950204,10,18,3917.951920198433,Q204888
951339,"Тишман, Марк Иосифович",951339,2,14,1854.0,Q4458875
954454,Всероссийская фашистская организация,954454,8,12,19362.202256184723,Q6638810
955350,Дженоа,955350,5,13,556.2026286792716,Q2074
955943,"Леони, Теа",955943,4,23,75980.33656378556,Q202475
956769,"Зарубина, Ольга Владимировна",956769,1,16,0.0,Q4187597
957209,"Робинсон, Шугар Рэй",957209,9,6,4541.914477030376,Q316706
963106,Приключения Шерлока Холмса и доктора Ватсона (фильм),963106,5,5,55167.78148751843,Q1210885
963153,"Калачёв, Тимофей Сергеевич",963153,4,18,7821.062961777649,Q2914925
966614,"Донцова, Дарья",966614,5,14,37636.87949615733,Q196159
969291,Противовоздушная оборона,969291,20,8,125074.27678591733,Q843941
969393,Grumman E-2 Hawkeye,969393,2,8,0.0,Q223372
971046,"Фарфан, Джефферсон",971046,6,18,94788.95790906575,Q295311
971147,"Селби, Марк",971147,3,27,0.0,Q311858
971441,"Блан, Лоран",971441,5,13,5559.5830276797815,Q1839
972260,"Гриценко, Николай Олимпиевич",972260,1,0,0.0,Q4149806
975287,"Саруханов, Игорь Арменович",975287,3,3,3118.967748124127,Q4408826
977958,Астерикс на Олимпийских играх,977958,2,15,1854.0,Q273676
981610,Васаби (фильм),981610,2,19,0.0,Q906639
982689,"Божович, Миодраг",982689,4,18,700.9513112996366,Q656141
983319,Не покидай…,983319,2,10,1854.0,Q4315433
985153,Кальяри (футбольный клуб),985153,4,18,2305.703147328966,Q1900
986545,Русский фашизм,986545,6,12,0.6000000000000001,Q13479496
1000522,"Ты — мне, я — тебе",1000522,2,15,0.0,Q4466964
1000945,Pathé,1000945,1,15,0.0,Q1544011
1005571,"Баринов, Валерий Александрович",1005571,3,14,23817.712976123796,Q3553677
1005600,По семейным обстоятельствам,1005600,2,12,1854.0,Q4366105
1006255,Война на истощение,1006255,2,8,1854.0,Q831550
